번호,개방자치단체코드,관리번호,인허가일자,영업상태구분코드,영업상태명,상세영업상태코드,상세영업상태명,소재지전화,소재지전체주소,도로명전체주소,도로명우편번호,사업장명,최종수정시점,데이터갱신구분,데이터갱신일자,좌표정보(x),좌표정보(y)
3564,5480000,5.48E+17,1991-04-16,3,폐업,2,폐업,,경상남도 합천군 초계면 초계리 85-10  번지 1  통1  반,,,초계가축병원,2013-06-25 17:28,I,2018-08-31 23:59,,
3565,5480000,5.48E+17,1991-04-16,3,폐업,2,폐업,,경상남도 합천군 야로면 구정리 272-9   번지,,,야로가축병원,2012-05-17 14:42,I,2018-08-31 23:59,,
3566,5480000,5.48E+17,1972-09-10,3,폐업,2,폐업,,경상남도 합천군 초계면 초계리 115번지,,,중앙가축병원,2007-09-05 11:37,I,2018-08-31 23:59,314771.2991,229550.046
3567,5480000,5.48E+17,2008-05-20,3,폐업,2,폐업,932-5279,경상남도 합천군 합천읍 합천리 415-0005번지,,,우리동물병원,2009-04-02 11:42,I,2018-08-31 23:59,305304.9243,230485.9013
3568,5480000,5.48E+17,2010-09-13,3,폐업,2,폐업,,경상남도 합천군 야로면 구정리 318-3번지,경상남도 합천군 야로면 시장길 9,50206,금천동물병원,2019-01-03 14:28,U,2019-01-05 2:40,305645.1746,245781.8357
3569,5480000,5.48E+17,1991-04-16,3,폐업,2,폐업,,경상남도 합천군 묘산면 산제리 48번지,경상남도 합천군 묘산면 교동길 4,,묘산가축병원,2005-01-18 18:19,I,2018-08-31 23:59,300724.681,240303.2107
3570,5480000,5.48E+17,2012-11-28,3,폐업,2,폐업,,경상남도 합천군 합천읍 합천리 549-5번지,경상남도 합천군 합천읍 동서로 47,50232,현대동물병원,2013-05-21 15:15,I,2018-08-31 23:59,304891.0669,230352.3283
3571,4240000,4.24E+17,2003-04-02,3,폐업,2,폐업,573-2703,강원도 삼척시 남양동 6 통3반,,,삼척가축병원,2006-12-06 16:57,I,2018-08-31 23:59,,
3572,4240000,4.24E+17,2003-04-02,3,폐업,2,폐업,572-6444,강원도 삼척시 근덕면 교가리,,,근덕가축병원,2007-03-26 14:36,I,2018-08-31 23:59,,
3573,4240000,4.24E+17,2010-11-01,3,폐업,2,폐업,575-7582,강원도 삼척시 미로면 하거노리 196-4번지,강원도 삼척시 미로면 강원남부로 4046,25904,성우가축병원,2014-06-12 14:07,I,2018-08-31 23:59,387062.1925,437305.088
3574,4240000,4.24E+17,2006-08-24,3,폐업,2,폐업,576-0572,강원도 삼척시 당저동 33-3번지,강원도 삼척시 중앙로 258 (당저동),,쿨펫 동물병원,2007-03-26 14:31,I,2018-08-31 23:59,391815.7858,440452.3239
3575,5710000,5.73E+17,1998-09-04,3,폐업,2,폐업,,충청북도 청주시 서원구 모충동 14-17번지,,,에덴동물병원,2002-12-31 11:52,I,2018-08-31 23:59,,
3576,5710000,5.73E+17,1999-07-15,3,폐업,2,폐업,,충청북도 청주시 서원구 수곡동 94-10번지,충청북도 청주시 서원구 구룡산로 379 (수곡동),,대청동물병원,2005-06-28 17:50,I,2018-08-31 23:59,243444.926,346468.5518
3577,5710000,5.73E+17,2002-07-24,3,폐업,2,폐업,,충청북도 청주시 서원구 개신동 691번지,충청북도 청주시 서원구 복대로 31 (개신동),,갤러리동물병원,2013-05-30 14:57,I,2018-08-31 23:59,239740.0097,346617.1125
3578,5710000,5.73E+17,2002-03-26,3,폐업,2,폐업,261-2595,충청북도 청주시 서원구 개신동 성봉로 410 충북대학교 수의과대학,,,충북대학교 동물의료센터,2010-09-30 9:43,I,2018-08-31 23:59,,
3579,5710000,5.73E+17,2003-01-21,3,폐업,2,폐업,,충청북도 청주시 서원구 사직동 597-35번지,충청북도 청주시 서원구 사직대로 256 (사직동),,반려동물병원,2003-02-27 13:52,I,2018-08-31 23:59,242490.4085,348334.1284
3580,5710000,5.73E+17,2003-02-24,3,폐업,2,폐업,,충청북도 청주시 서원구 분평동 조은주차빌딩 1층 110호,,,조은동물병원,2005-06-28 17:48,I,2018-08-31 23:59,,
3581,5710000,5.73E+17,2005-06-28,3,폐업,2,폐업,286-8275,충청북도 청주시 서원구 수곡동 94-2번지,충청북도 청주시 서원구 청남로 2093 (수곡동),,마이펫 동물병원,2015-08-21 15:22,I,2018-08-31 23:59,243477.3534,346545.4597
3582,5710000,5.74E+17,2002-04-15,3,폐업,2,폐업,255-6789,충청북도 청주시 청원구 우암동 354-18번지,충청북도 청주시 청원구 향군로 52 (우암동),,현대동물병원,2011-03-03 14:45,I,2018-08-31 23:59,243369.9013,350012.7306
3583,5710000,5.74E+17,2004-09-13,3,폐업,2,폐업,223-5511,충청북도 청주시 청원구 우암동 362-21번지,충청북도 청주시 청원구 우암로 46 (우암동),,하나동물병원,2010-09-29 14:14,I,2018-08-31 23:59,243261.5374,350307.7711
3584,5710000,5.74E+17,2005-10-19,3,폐업,2,폐업,215-9336,충청북도 청주시 청원구 북이면 금암리 252번지,,,세광동물병원,2007-11-23 18:38,I,2018-08-31 23:59,249274.9253,360742.2611
3585,5710000,5.74E+17,2008-03-07,3,폐업,2,폐업,043-215-7517,충청북도 청주시 청원구 오창읍 구룡리 409-4번지,충청북도 청주시 청원구 오창읍 구룡택지1로 36,,오창제일동물병원,2016-05-31 10:44,I,2018-08-31 23:59,236969.1867,356886.1417
3586,5710000,5.74E+17,2008-09-17,3,폐업,2,폐업,,충청북도 청주시 청원구 오창읍 양청리 491-6번지,,,본종합동물병원,2012-02-07 9:32,I,2018-08-31 23:59,,
3587,5710000,5.74E+17,2009-09-22,3,폐업,2,폐업,,충청북도 청주시 청원구 오창읍 창리 46-2번지 2층,충청북도 청주시 청원구 오창읍 두릉유리로 1128 (2층),,동조가축병원,2013-08-29 11:51,I,2018-08-31 23:59,240505.5467,360037.3834
3588,4440000,4.44E+17,1991-05-06,3,폐업,2,폐업,,충청북도 영동군 영동읍 계산리 691-8   번지,,,영동합동동물병원,2004-04-20 13:56,I,2018-08-31 23:59,,
3589,4440000,4.44E+17,1993-08-26,3,폐업,2,폐업,,충청북도 영동군 황간면 남성리 585번지,,,박수의과동물병원,2004-10-14 9:40,I,2018-08-31 23:59,,
3590,4440000,4.44E+17,1996-12-24,3,폐업,2,폐업,,충청북도 영동군 영동읍 매천리 405-11  번지,,,중부동물병원,2004-09-24 10:01,I,2018-08-31 23:59,,
3591,4440000,4.44E+17,2005-05-18,3,폐업,2,폐업,043-742-2055,충청북도 영동군 영동읍 계산리 691-8  번지,,,영동합동동물병원,2009-03-27 17:21,I,2018-08-31 23:59,,
3592,4420000,4.42E+17,1976-11-10,3,폐업,2,폐업,544-2320,충청북도 보은군 보은읍 삼산리 58번지,,,삼산동물병원,2009-04-03 9:52,I,2018-08-31 23:59,,
3593,4420000,4.42E+17,1976-11-10,3,폐업,2,폐업,542-8856,충청북도 보은군 회인면 중앙리 165-3번지,,,회인동물병원,2004-09-24 15:04,I,2018-08-31 23:59,253469.4555,332534.7343
3594,4420000,4.42E+17,2004-09-22,3,폐업,2,폐업,,충청북도 보은군 회인면 중앙리 165번지,,,회인동물병원,2004-09-22 16:19,I,2018-08-31 23:59,,
3595,5710000,5.73E+17,2008-07-02,3,폐업,2,폐업,,충청북도 청주시 흥덕구 봉명동 171-2번지 3층 3호,"충청북도 청주시 흥덕구 직지대로 622 (봉명동,3층 3호)",,한울타리 클리닉,2009-05-06 15:04,I,2018-08-31 23:59,241234.3122,349166.6505
3596,5710000,5.73E+17,2012-11-07,3,폐업,2,폐업,237-7505,충청북도 청주시 흥덕구 비하동 332-1번지,충청북도 청주시 흥덕구 2순환로 1004 (비하동),,펫가든동물병원,2013-11-18 11:30,I,2018-08-31 23:59,237628.5276,349407.6757
3597,3920000,3.92E+17,2003-09-03,3,폐업,2,폐업,031-865-2704,경기도 동두천시 생연동 693-10번지,경기도 동두천시 큰시장로 37 (생연동),,이레동물병원,2005-12-13 10:15,I,2018-08-31 23:59,204640.0447,488627.0085
3598,3920000,3.92E+17,2003-10-08,3,폐업,2,폐업,031-857-6456,경기도 동두천시 생연동 482-47번지 4통5반,경기도 동두천시 평화로 2442 (생연동),,애견동물병원,2004-04-22 21:00,I,2018-08-31 23:59,205053.7336,489230.6338
3599,3920000,3.92E+17,2005-12-15,3,폐업,2,폐업,865-2704,경기도 동두천시 생연동 693-10 번지,,,이레동물병원,2009-06-15 10:42,I,2018-08-31 23:59,,
3600,3920000,3.92E+17,2006-01-17,3,폐업,2,폐업,865-0072,경기도 동두천시 생연동 557-41 번지,,,뉴현대동물병원,2006-03-24 13:57,I,2018-08-31 23:59,,
3601,5710000,5.73E+17,2013-11-18,3,폐업,2,폐업,237-7505,충청북도 청주시 흥덕구 비하동 332-1번지 롯데마트 2층,"충청북도 청주시 흥덕구 2순환로 1004 (비하동, 롯데마트 2층)",28360,펫가든동물병원,2017-08-14 13:59,I,2018-08-31 23:59,237628.5276,349407.6757
3602,3920000,3.92E+17,1993-07-21,3,폐업,2,폐업,865-5393,경기도 동두천시 생연동 489-9번지,경기도 동두천시 평화로 2475 (생연동),,현대동물병원,2004-04-03 12:48,I,2018-08-31 23:59,205045.9997,489571.2385
3603,3920000,3.92E+17,1994-10-29,3,폐업,2,폐업,865-2704,경기도 동두천시 생연동 693-10  번지,,,이레동물병원,2003-09-02 11:07,I,2018-08-31 23:59,,
3604,5710000,5.73E+17,2013-10-30,3,폐업,2,폐업,043-237-7975,충청북도 청주시 흥덕구 오송읍 만수리 568번지,충청북도 청주시 흥덕구 오송읍 만수2길 6,28166,오송 동물병원,2019-02-28 17:25,U,2019-03-02 2:40,229299.6807,347278.1922
3605,5710000,5.73E+17,2015-05-18,3,폐업,2,폐업,043-239-7575,충청북도 청주시 흥덕구 복대동 288-123번지 센트럴타워 104호,"충청북도 청주시 흥덕구 대농로 70, 104호 (복대동, 센트럴타워)",28427,청주지웰동물병원,2018-03-24 16:02,I,2018-08-31 23:59,238392.3747,349010.7253
3606,5710000,5.73E+17,2017-01-13,3,폐업,2,폐업,231-0047,충청북도 청주시 흥덕구 강내면 태성리 산 8번지,충청북도 청주시 흥덕구 강내면 서부로 411-55,28174,드림동물병원(반려보호센터),2018-08-29 10:06,I,2018-08-31 23:59,232645.5077,343314.6376
3607,3920000,3.92E+17,2006-03-30,3,폐업,2,폐업,863-0075,경기도 동두천시 생연동 557-41 번지,,,뉴현대동물병원,2006-07-25 10:44,I,2018-08-31 23:59,,
3608,3920000,3.92E+17,2006-07-25,3,폐업,2,폐업,865-0072,경기도 동두천시 생연동 557-41 번지,,,뉴현대동물병원,2007-07-04 10:28,I,2018-08-31 23:59,,
3609,5710000,5.73E+17,2017-08-14,3,폐업,2,폐업,237-7505,충청북도 청주시 흥덕구 비하동 811번지 롯데아울렛 청주점,"충청북도 청주시 흥덕구 2순환로 1004, 롯데아울렛 청주점 (비하동)",28360,펫가든동물병원,2019-12-31 16:55,U,2020-01-02 2:40,237628.5276,349407.6757
3610,5710000,5.73E+17,2018-01-17,3,폐업,2,폐업,,충청북도 청주시 흥덕구 강내면 월탄리 135-9번지,충청북도 청주시 흥덕구 강내면 태성탑연로 391-50,28172,드림동물병원,2020-03-04 15:23,U,2020-03-06 2:40,231558.9413,346337.5374
3611,4480000,4.48E+17,1987-01-28,3,폐업,2,폐업,,충청북도 단양군 영춘면 상리 409번지,,,영춘동물병원,2008-08-12 14:10,I,2018-08-31 23:59,,
3612,3920000,3.92E+17,2004-08-24,3,폐업,2,폐업,865-5393,경기도 동두천시 생연동 695-3번지,경기도 동두천시 큰시장로 42 (생연동),,현대동물병원,2004-12-16 10:14,I,2018-08-31 23:59,204601.4856,488656.337
3613,3920000,3.92E+17,1968-09-11,3,폐업,2,폐업,865-2530,경기도 동두천시 생연동 611-33  번지,,,동두천동물병원,2007-10-08 11:58,I,2018-08-31 23:59,,
3614,5710000,5.73E+17,1988-06-08,3,폐업,2,폐업,268-5677,충청북도 청주시 서원구 사직동 574-10번지,충청북도 청주시 서원구 사직대로 247-1 (사직동),28556,고려동물병원,2013-07-05 16:31,I,2018-08-31 23:59,242416.2547,348382.8714
3615,4480000,4.48E+17,2007-02-16,3,폐업,2,폐업,,충청북도 단양군 단양읍 도전리 418번지,,,대한동물병원,2012-04-04 10:38,I,2018-08-31 23:59,321713.5597,387251.44
3616,3920000,3.92E+17,2007-07-05,3,폐업,2,폐업,031-865-0072,경기도 동두천시 생연동 557-41번지,경기도 동두천시 중앙로 328 (생연동),,뉴현대동물병원,2008-05-14 13:20,I,2018-08-31 23:59,204814.1051,489779.7871
3617,3920000,3.92E+17,2008-05-09,3,폐업,2,폐업,863-0075,경기도 동두천시 생연동 557-41번지,경기도 동두천시 중앙로 328 (생연동),,중앙동물병원,2010-04-29 13:49,I,2018-08-31 23:59,204814.1051,489779.7871
3618,3920000,3.92E+17,2005-06-23,3,폐업,2,폐업,868-2865,경기도 동두천시 생연동 688-18번지,경기도 동두천시 중앙로 224 (생연동),,해맑은동물병원,2008-07-28 18:58,I,2018-08-31 23:59,204605.5477,488766.4521
3619,3920000,3.92E+17,2015-12-02,3,폐업,2,폐업,863-0075,경기도 동두천시 생연동 427-13,"경기도 동두천시 평화로 2408-2, 1층 (생연동)",11317,중앙동물병원,2021-09-08 15:18,U,2021-09-10 2:40,205046.6102,488900.3537
3620,5710000,5.72E+17,1972-09-10,3,폐업,2,폐업,298-0104,충청북도 청주시 상당구 미원면 미원리 535-17번지,,,미원가축병원,2010-11-02 13:36,I,2018-08-31 23:59,258488.5841,348312.29
3621,5710000,5.72E+17,1976-11-10,3,폐업,2,폐업,,충청북도 청주시 상당구 북문로2가 116-244 번지,,,정동물병원,2008-11-13 17:30,I,2018-08-31 23:59,,
3622,5710000,5.72E+17,1993-04-21,3,폐업,2,폐업,257-0044.5,충청북도 청주시 상당구 수동 447-1번지,충청북도 청주시 상당구 상당로 200 (수동),,청주종합동물병원,2013-03-11 10:31,I,2018-08-31 23:59,243718.7708,349541.4615
3623,5710000,5.72E+17,1995-05-06,3,폐업,2,폐업,222-8228,충청북도 청주시 상당구 영운동 173-20번지,충청북도 청주시 상당구 단재로 133-1 (영운동),,서울종합동물병원,2008-10-01 16:28,I,2018-08-31 23:59,244549.1334,346383.4199
3624,5710000,5.72E+17,2000-07-12,3,폐업,2,폐업,291-0075,충청북도 청주시 상당구 용암동 1409번지,충청북도 청주시 상당구 월평로 145 (용암동),,용암동물병원,2005-03-11 16:47,I,2018-08-31 23:59,244765.5643,345758.8391
3625,5710000,5.72E+17,2002-07-30,3,폐업,2,폐업,285-7582,충청북도 청주시 상당구 용암동 1849번지,충청북도 청주시 상당구 월평로 208 (용암동),,다나동물병원,2006-08-24 18:05,I,2018-08-31 23:59,245261.4384,345385.6206
3626,3920000,3.92E+17,2010-04-29,3,폐업,2,폐업,031-863-0075,경기도 동두천시 보산동 365-4번지,경기도 동두천시 평화로 2546 (보산동),11311,중앙동물병원,2015-11-26 14:04,I,2018-08-31 23:59,205010.3083,490272.4101
3627,3920000,3.92E+17,2011-01-14,3,폐업,2,폐업,865-7585,경기도 동두천시 지행동 737-5번지,경기도 동두천시 이담로 69 (지행동),11356,지행동물병원,2018-11-26 16:10,U,2018-11-28 2:40,204877.643,487359.4088
3628,5710000,5.72E+17,2004-09-03,3,폐업,2,폐업,,충청북도 청주시 상당구 지북동 157-1번지,,,세광동물병원,2005-10-27 11:01,I,2018-08-31 23:59,,
3629,5710000,5.72E+17,2007-04-11,3,폐업,2,폐업,259-7542,충청북도 청주시 상당구 서문동 157-14번지 홈에버 지하2층,"충청북도 청주시 상당구 사직대로 346 (서문동,홈에버 지하2층)",,쿨팻동물병원,2009-04-08 15:26,I,2018-08-31 23:59,243392.1017,348454.1595
3630,5710000,5.72E+17,2009-04-08,3,폐업,2,폐업,259-7542,충청북도 청주시 상당구 서문동 152-2번지 홈플러스 지하2층,"충청북도 청주시 상당구 사직대로 346 (서문동,홈플러스 지하2층)",,쿨펫동물병원,2010-06-09 16:33,I,2018-08-31 23:59,243414.7897,348420.133
3631,5710000,5.72E+17,2010-06-11,3,폐업,2,폐업,259-7542,충청북도 청주시 상당구 서문동 157-14번지 주공3단지 302동 2003호,충청북도 청주시 상당구 사직대로 346 (서문동),28524,쿨펫동물병원,2014-12-11 11:47,I,2018-08-31 23:59,243392.1017,348454.1595
3632,5710000,5.72E+17,2011-03-23,3,폐업,2,폐업,256-2551,충청북도 청주시 상당구 북문로2가 116-244번지,충청북도 청주시 상당구 상당로 136-1 (북문로2가),,정동물병원,2018-05-01 19:33,I,2018-08-31 23:59,243768.2223,348913.2515
3633,5710000,5.72E+17,2014-03-14,3,폐업,2,폐업,437161275,충청북도 청주시 상당구 용암동 2108-1번지,"충청북도 청주시 상당구 원봉로 62, 103호 (용암동)",28768,나음동물병원,2018-03-14 17:18,I,2018-08-31 23:59,245395.6452,346079.6199
3634,5710000,5.73E+17,2003-05-27,3,폐업,2,폐업,271-7582-3,충청북도 청주시 흥덕구 봉명동 171-2번지,충청북도 청주시 흥덕구 직지대로 622 (봉명동),28570,늘 푸른 동물병원,2018-11-05 16:20,U,2018-11-07 2:36,241234.3122,349166.6505
3635,5710000,5.73E+17,2004-03-29,3,폐업,2,폐업,237-8275,충청북도 청주시 흥덕구 복대동 2929번지,충청북도 청주시 흥덕구 진재로 50 (복대동),,24시 초이스 동물병원,2015-04-02 16:21,I,2018-08-31 23:59,238354.1538,348352.9616
3636,5710000,5.73E+17,2006-02-06,3,폐업,2,폐업,267-0775,충청북도 청주시 흥덕구 봉명동 1815번지 2층,"충청북도 청주시 흥덕구 1순환로536번길 3 (봉명동,2층)",,드림동물병원,2015-03-04 15:59,I,2018-08-31 23:59,241373.8615,349412.1554
3637,5710000,5.73E+17,2006-02-06,3,폐업,2,폐업,,충청북도 청주시 흥덕구 운천동 1486번지,충청북도 청주시 흥덕구 무심서로 665 (운천동),,풍남동물병원,2007-10-18 11:45,I,2018-08-31 23:59,242675.2224,349946.2958
3638,5710000,5.73E+17,2015-01-08,3,폐업,2,폐업,263-4119,충청북도 청주시 서원구 사직동 597-35번지,충청북도 청주시 서원구 사직대로 256 (사직동),28651,청주24시동물병원,2016-11-02 9:50,I,2018-08-31 23:59,242490.4085,348334.1284
3639,5710000,5.73E+17,2015-06-08,3,폐업,2,폐업,267-7582,,충청북도 청주시 서원구 1순환로 682 (사창동),28643,한샘동물병원,2017-04-17 16:01,I,2018-08-31 23:59,241110.6778,348029.6701
3640,5710000,5.73E+17,2016-07-08,3,폐업,2,폐업,,충청북도 청주시 서원구 사직동 597-36번지,충청북도 청주시 서원구 사직대로 254 (사직동),28651,나라동물병원,2018-04-04 16:40,I,2018-08-31 23:59,242476.7325,348338.0686
3641,5710000,5.73E+17,2016-11-04,3,폐업,2,폐업,043-267-4119,충청북도 청주시 서원구 사직동 597-35번지,충청북도 청주시 서원구 사직대로 256 (사직동),28651,청주동물병원,2018-04-24 15:02,I,2018-08-31 23:59,242490.4085,348334.1284
3642,5710000,5.73E+17,1978-07-17,3,폐업,2,폐업,,충청북도 청주시 흥덕구 봉명동 203-16번지,충청북도 청주시 흥덕구 봉명로 121-1 (봉명동),,청주동물병원,2006-01-03 9:48,I,2018-08-31 23:59,240626.8572,348702.7023
3643,5710000,5.73E+17,1988-10-07,3,폐업,2,폐업,260-0271,충청북도 청주시 흥덕구 옥산면 오산리 545-8   번지,,,옥산동물병원,2004-10-18 15:50,I,2018-08-31 23:59,,
3644,5710000,5.73E+17,2001-11-15,3,폐업,2,폐업,,충청북도 청주시 흥덕구 가경동 1502-13,충청북도 청주시 흥덕구 풍년로 82 (가경동),28406,도담이네 동물병원,2022-01-14 9:26,U,2022-01-16 2:40,239041.6737,346692.8165
3645,5710000,5.73E+17,2002-01-09,3,폐업,2,폐업,,충청북도 청주시 흥덕구 봉명동 362-5번지,충청북도 청주시 흥덕구 월명로 183 (봉명동),,축협청주우유 하나동물병원,2004-10-01 14:31,I,2018-08-31 23:59,240448.9555,350102.7662
3646,5690000,5.69E+17,1995-05-30,3,폐업,2,폐업,8645800,세종특별자치시 어진동 79-1번지,,,남면농협동물병원,2007-06-04 15:28,I,2018-08-31 23:59,,
